City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Governador Valadares,BR,2022-04-20 20:24:55,-18.8511,-41.9494,79.68,59,0,2.42
294,Portland,US,2022-04-20 20:24:56,45.5234,-122.6762,49.82,89,100,17.27
295,Nome,US,2022-04-20 20:24:56,64.5011,-165.4064,37.47,48,0,4.61
296,Cherdyn,RU,2022-04-20 20:24:57,60.403,56.4787,29.48,88,94,8.03
297,Santa Cruz,BO,2022-04-20 20:24:57,-17.8,-63.1667,87.26,54,40,17.27
298,Makasar,ID,2022-04-20 20:24:58,-5.14,119.4221,75.25,100,20,1.14
299,Labuhan,ID,2022-04-20 20:24:59,-6.8844,112.2051,78.19,86,80,4.36
300,Beberibe,BR,2022-04-20 20:25:00,-4.1797,-38.1306,80.96,81,56,8.37
301,Ambilobe,MG,2022-04-20 20:25:01,-13.2,49.05,75.94,95,100,2.06
302,Puerto Penasco,MX,2022-04-20 20:25:01,31.3167,-113.5333,75.9,74,0,5.99
303,Ozernovskiy,RU,2022-04-20 20:25:02,51.5,156.5167,34.36,78,100,11.7
304,Ranong,TH,2022-04-20 20:25:03,9.9658,98.6348,77.79,88,53,3.62
305,Merauke,ID,2022-04-20 20:25:04,-8.4667,140.3333,79.59,83,99,4.14
306,Durango,MX,2022-04-20 20:24:45,24.8333,-104.8333,84.4,7,26,7.18
307,San Francisco,US,2022-04-20 20:24:27,37.7749,-122.4194,72.03,53,20,16.11
308,Tshikapa,CD,2022-04-20 20:25:05,-6.4167,20.8,71.47,96,100,4.09
309,Mount Gambier,AU,2022-04-20 20:21:19,-37.8333,140.7667,53.31,82,84,3.31
310,Bismarck,US,2022-04-20 20:25:06,46.8083,-100.7837,54.64,35,0,14.97
311,Balrampur,IN,2022-04-20 20:25:08,27.4333,82.1833,80.42,61,0,15.05
312,Kaeo,NZ,2022-04-20 20:25:08,-35.1,173.7833,68.32,96,97,10.04
313,Beroroha,MG,2022-04-20 20:25:09,-21.6667,45.1667,77.7,59,6,5.06
314,El Jicaro,GT,2022-04-20 20:25:10,14.9167,-89.9,96.33,27,43,5.91
315,Provost,CA,2022-04-20 20:25:12,52.3501,-110.2683,36.05,79,100,13.06
316,Chuy,UY,2022-04-20 20:24:19,-33.6971,-53.4616,71.69,61,0,11.77
317,Hovd,MN,2022-04-20 20:25:13,48.0056,91.6419,37.18,48,5,1.1
318,Wattegama,LK,2022-04-20 20:25:14,6.7989,81.4808,75.43,93,65,1.01
319,Yar-Sale,RU,2022-04-20 20:25:14,66.8333,70.8333,8.6,88,100,22.77
320,Port Hedland,AU,2022-04-20 20:26:15,-20.3167,118.5667,78.85,36,90,9.22
321,Hokitika,NZ,2022-04-20 20:26:16,-42.7167,170.9667,64.29,96,100,16.4
322,Sinnamary,GF,2022-04-20 20:26:16,5.3833,-52.95,78.26,89,100,11.48
323,Zhangye,CN,2022-04-20 20:26:17,38.9342,100.4517,51.26,16,55,7.11
324,Atar,MR,2022-04-20 20:26:18,20.5169,-13.0499,88.7,16,21,10.38
325,Palenque,MX,2022-04-20 20:26:18,17.5167,-91.9667,91.56,55,0,8.05
326,Palmares Do Sul,BR,2022-04-20 20:26:19,-30.2578,-50.5097,70.68,68,0,9.46
327,Nanortalik,GL,2022-04-20 20:26:20,60.1432,-45.2371,30.56,63,84,10.67
328,Beloha,MG,2022-04-20 20:26:21,-25.1667,45.05,72.7,85,93,16.2
329,Changji,CN,2022-04-20 20:26:22,44.0167,87.3167,59.79,23,100,4.47
330,Saldanha,ZA,2022-04-20 20:26:23,-33.0117,17.9442,60.85,89,86,7.67
331,Mandera,KE,2022-04-20 20:26:24,3.9366,41.867,86.18,55,30,2.77
332,Fairbanks,US,2022-04-20 20:23:33,64.8378,-147.7164,42.6,39,20,1.99
333,Kabare,CD,2022-04-20 20:26:25,-2.4683,28.8242,60.73,96,100,1.59
334,Vanavara,RU,2022-04-20 20:26:25,60.34,102.2797,10.45,96,64,3.02
335,Chapais,CA,2022-04-20 20:26:26,49.7834,-74.8492,37.18,63,7,13.18
336,Oistins,BB,2022-04-20 20:25:26,13.0667,-59.5333,82.49,61,20,19.57
337,Predivinsk,RU,2022-04-20 20:26:27,57.0669,93.4378,34.25,90,100,4.12
338,Sandnessjoen,NO,2022-04-20 20:26:27,66.0217,12.6316,46.51,77,0,10.36
339,Jambi,ID,2022-04-20 20:26:28,-1.6,103.6167,72.61,99,100,2.75
340,Tigil,RU,2022-04-20 20:26:28,57.8,158.6667,11.46,86,87,3.58
341,Belaya Gora,RU,2022-04-20 20:25:07,68.5333,146.4167,10.51,96,100,1.95
342,Talara,PE,2022-04-20 20:26:29,-4.5772,-81.2719,83.16,57,0,9.22
343,Grindavik,IS,2022-04-20 20:26:30,63.8424,-22.4338,46.87,93,75,13.8
344,Fredericksburg,US,2022-04-20 20:22:17,38.3032,-77.4605,65.73,29,0,5.75
345,Beruwala,LK,2022-04-20 20:26:31,6.4788,79.9828,80.01,84,57,2.48
346,Manhumirim,BR,2022-04-20 20:26:32,-20.3578,-41.9581,70.95,79,13,3.56
347,Pankrushikha,RU,2022-04-20 20:26:33,53.8319,80.3406,38.1,88,100,7.76
348,Dwarka,IN,2022-04-20 20:26:33,22.2394,68.9678,80.26,82,0,11.95
349,Kuala Terengganu,MY,2022-04-20 20:26:34,5.3302,103.1408,78.75,94,20,2.3
350,Abu Samrah,SY,2022-04-20 20:26:34,35.3029,37.1841,53.98,72,0,9.4
351,Carutapera,BR,2022-04-20 20:26:35,-1.195,-46.02,81.91,79,100,6.76
352,Santarem,BR,2022-04-20 20:25:10,-2.4431,-54.7083,80.73,94,75,3.44
353,Shu,KZ,2022-04-20 20:26:36,43.5983,73.7614,55.63,57,100,4.61
354,Koungheul,SN,2022-04-20 20:26:37,13.9833,-14.8,97.0,13,100,4.94
355,Acapulco,MX,2022-04-20 20:24:28,16.8634,-99.8901,87.62,66,0,8.05
356,Kyaiklat,MM,2022-04-20 20:26:37,16.4333,95.7333,82.0,72,10,5.48
357,Kieta,PG,2022-04-20 20:26:38,-6.2167,155.6333,79.32,86,87,4.63
358,Tallahassee,US,2022-04-20 20:26:39,30.4383,-84.2807,81.0,41,40,12.66
359,Yumen,CN,2022-04-20 20:26:39,40.2833,97.2,49.42,15,100,8.23
360,Fengrun,CN,2022-04-20 20:26:40,39.8333,118.1167,61.77,53,100,9.15
361,Male,MV,2022-04-20 20:26:40,4.1748,73.5089,84.15,84,75,6.91
362,Rio Grande,BR,2022-04-20 20:26:41,-32.035,-52.0986,77.11,67,1,10.83
363,Igarka,RU,2022-04-20 20:26:41,67.4667,86.5833,18.12,93,100,17.16
364,Hastings,GB,2022-04-20 20:26:42,50.8552,0.5729,51.78,67,100,14.07
365,Parit Buntar,MY,2022-04-20 20:26:43,5.1267,100.4932,78.78,91,100,1.66
366,Carnarvon,AU,2022-04-20 20:26:43,-24.8667,113.6333,66.27,48,69,8.05
367,Verkhnechusovskiye Gorodki,RU,2022-04-20 20:27:44,58.1671,57.1086,36.91,95,100,7.07
368,Provideniya,RU,2022-04-20 20:27:45,64.3833,-173.3,26.22,77,56,4.9
369,Paramonga,PE,2022-04-20 20:27:45,-10.6667,-77.8333,71.11,76,60,9.48
370,Hirara,JP,2022-04-20 20:27:47,24.8,125.2833,74.07,82,100,16.06
371,Serebryansk,KZ,2022-04-20 20:27:47,49.6925,83.2892,43.21,58,91,2.46
372,Horodnya,UA,2022-04-20 20:27:48,51.8909,31.5974,43.3,95,100,4.07
373,Esso,RU,2022-04-20 20:27:48,55.9333,158.7,15.46,94,100,4.81
374,Isla Aguada,MX,2022-04-20 20:27:49,18.7833,-91.4667,93.24,57,0,10.42
375,Ituiutaba,BR,2022-04-20 20:27:50,-18.9689,-49.465,83.25,43,32,6.11
376,Dukat,RU,2022-04-20 20:27:50,62.55,155.55,3.49,100,99,4.83
377,Ayan,RU,2022-04-20 20:27:51,56.45,138.1667,25.3,92,88,5.06
378,Nampula,MZ,2022-04-20 20:27:51,-15.1165,39.2666,68.92,93,87,5.35
379,Bud,US,2022-04-20 20:27:52,39.447,-86.1758,65.75,36,97,15.61
380,Nishihara,JP,2022-04-20 20:27:52,26.1842,127.7558,72.68,94,75,14.97
381,Upernavik,GL,2022-04-20 20:23:01,72.7868,-56.1549,2.1,72,13,5.82
382,Elliot Lake,CA,2022-04-20 20:27:53,46.3834,-82.6331,40.73,47,67,9.31
383,Linden,GY,2022-04-20 20:27:54,6.0,-58.3,84.88,58,96,4.25
384,Tautira,PF,2022-04-20 20:27:55,-17.7333,-149.15,80.67,72,20,9.89
385,Rock Sound,BS,2022-04-20 20:27:55,24.9,-76.2,75.7,77,7,24.92
386,Olafsvik,IS,2022-04-20 20:27:56,64.8945,-23.7142,44.8,88,100,13.76
387,Burnie,AU,2022-04-20 20:27:57,-41.0667,145.9167,49.51,65,4,8.01
388,Rabo De Peixe,PT,2022-04-20 20:27:57,37.8,-25.5833,58.51,67,75,3.44
389,Gold Coast,AU,2022-04-20 20:24:44,-28.0,153.4333,68.07,89,75,5.75
390,Humberto De Campos,BR,2022-04-20 20:27:58,-2.5983,-43.4611,80.22,87,100,5.06
391,Borba,BR,2022-04-20 20:27:59,-4.3878,-59.5939,77.31,89,100,3.06
392,Zhenlai,CN,2022-04-20 20:27:59,45.8495,123.2973,50.59,58,100,13.58
393,Los Llanos De Aridane,ES,2022-04-20 20:28:00,28.6585,-17.9182,62.35,73,75,16.11
394,Plessisville,CA,2022-04-20 20:28:00,46.2186,-71.762,39.07,72,100,13.13
395,Yulara,AU,2022-04-20 20:28:01,-25.2406,130.9889,57.04,44,40,6.91
396,Novikovo,RU,2022-04-20 20:28:02,51.1537,37.8879,48.04,82,100,11.32
397,Faanui,PF,2022-04-20 20:28:02,-16.4833,-151.75,80.78,69,9,6.33
398,Padang,ID,2022-04-20 20:28:03,-0.9492,100.3543,75.9,93,100,4.63
399,Santa Cruz De Tenerife,ES,2022-04-20 20:28:04,28.4682,-16.2546,65.71,77,75,13.8
400,Pochutla,MX,2022-04-20 20:28:04,15.7432,-96.4661,93.81,37,3,9.4
401,Nantucket,US,2022-04-20 20:24:24,41.2835,-70.0995,57.34,55,0,20.71
402,Rincon,US,2022-04-20 20:27:06,32.296,-81.2354,71.56,40,40,18.41
403,Yongan,CN,2022-04-20 20:28:06,39.6957,113.6871,54.68,27,23,6.87
404,Dapaong,TG,2022-04-20 20:28:06,10.8639,0.205,92.44,33,95,6.62
405,Ponta Delgada,PT,2022-04-20 20:28:07,37.7333,-25.6667,59.72,67,75,3.44
406,Joshimath,IN,2022-04-20 20:28:08,30.5667,79.5667,58.57,49,97,7.2
407,Luganville,VU,2022-04-20 20:28:08,-15.5333,167.1667,80.8,83,14,4.81
408,Rondonopolis,BR,2022-04-20 20:28:09,-16.4708,-54.6356,87.55,55,2,3.44
409,Lakes Entrance,AU,2022-04-20 20:28:09,-37.8811,147.981,56.25,79,81,12.84
410,Camacha,PT,2022-04-20 20:28:10,33.0833,-16.3333,58.42,67,40,13.8
411,Port Blair,IN,2022-04-20 20:29:11,11.6667,92.75,83.19,73,36,7.0
412,Sabang,ID,2022-04-20 20:29:11,5.8933,95.3214,82.49,74,98,5.1
413,Bonfim,BR,2022-04-20 20:29:12,3.0833,-59.95,91.15,45,99,2.1
414,Mecca,SA,2022-04-20 20:28:02,21.4267,39.8261,84.11,46,16,4.16
415,Kintinku,TZ,2022-04-20 20:29:14,-5.8833,35.2333,70.0,72,88,1.72
416,Omboue,GA,2022-04-20 20:29:14,-1.5746,9.2618,78.39,92,97,5.26
417,Burns Lake,CA,2022-04-20 20:29:15,54.2331,-125.7533,42.22,56,100,5.77
418,Clive,US,2022-04-20 20:26:28,41.603,-93.7241,46.65,95,100,12.66
419,Bilimbay,RU,2022-04-20 20:29:16,56.9689,59.8149,34.54,94,84,7.23
420,Paamiut,GL,2022-04-20 20:29:17,61.994,-49.6678,25.83,59,100,3.02
421,Sokolka,PL,2022-04-20 20:29:18,53.4072,23.5023,44.65,97,100,7.14
422,Alice Springs,AU,2022-04-20 20:27:21,-23.7,133.8833,49.55,62,62,0.0
423,Touros,BR,2022-04-20 20:28:29,-5.1989,-35.4608,81.86,74,97,11.97
424,Fare,PF,2022-04-20 20:29:19,-16.7,-151.0167,80.82,70,7,6.02
425,Severomuysk,RU,2022-04-20 20:29:20,56.1481,113.4267,7.93,81,100,3.62
426,Meadow Lake,US,2022-04-20 20:29:20,34.8014,-106.5436,83.41,6,22,23.85
427,Guadalajara,MX,2022-04-20 20:26:59,20.6667,-103.3333,90.99,13,0,16.11
428,Nicoya,CR,2022-04-20 20:29:21,10.1483,-85.452,89.62,46,85,6.02
429,Pitimbu,BR,2022-04-20 20:29:22,-7.4706,-34.8086,79.39,78,24,9.86
430,Mgandu,TZ,2022-04-20 20:29:23,-5.95,34.1333,63.23,78,83,5.79
431,Oranjemund,NA,2022-04-20 20:29:24,-28.55,16.4333,66.36,56,10,5.68
432,Shiyan,CN,2022-04-20 20:29:24,32.6475,110.7781,57.16,73,0,3.36
433,Jamame,SO,2022-04-20 20:29:25,0.0722,42.7506,80.69,79,100,5.19
434,Alpena,US,2022-04-20 20:29:26,45.0617,-83.4327,44.85,81,100,16.11
435,Baiyin,CN,2022-04-20 20:29:27,36.5583,104.2081,52.41,14,83,2.93
436,Quatre Cocos,MU,2022-04-20 20:29:27,-20.2078,57.7625,77.09,81,100,5.08
437,Hermiston,US,2022-04-20 20:29:28,45.8404,-119.2895,64.81,45,20,10.36
438,Prince George,CA,2022-04-20 20:27:26,53.9166,-122.753,43.63,59,0,2.3
439,Marsaxlokk,MT,2022-04-20 20:29:29,35.8419,14.5431,63.21,72,0,17.27
440,Liverpool,GB,2022-04-20 20:29:08,53.4106,-2.9779,55.81,52,0,9.22
441,Channel-Port Aux Basques,CA,2022-04-20 20:29:30,47.5702,-59.1367,37.53,94,97,14.79
442,Domodossola,IT,2022-04-20 20:28:36,46.1165,8.2931,54.55,74,100,1.63
443,Ozu,JP,2022-04-20 20:29:31,33.5,132.55,58.17,80,100,4.83
444,Kasongo-Lunda,CD,2022-04-20 20:29:32,-6.4667,16.8167,71.53,98,100,3.47
445,Isabela,PH,2022-04-20 20:29:32,6.7085,121.9711,78.53,86,96,1.34
446,Kruisfontein,ZA,2022-04-20 20:29:33,-34.0033,24.7314,70.16,38,88,3.24
447,Davila,PH,2022-04-20 20:29:33,18.4726,120.5763,80.6,74,1,5.32
448,Sur,OM,2022-04-20 20:29:34,22.5667,59.5289,83.3,59,100,9.75
449,Hami,CN,2022-04-20 20:29:34,42.8,93.45,60.48,11,91,17.25
450,Khudumelapye,BW,2022-04-20 20:29:35,-23.8833,24.75,59.77,69,28,5.55
451,Coahuayana,MX,2022-04-20 20:29:36,18.7333,-103.6833,91.67,36,0,8.52
452,West Bay,KY,2022-04-20 20:29:36,19.3667,-81.4167,86.07,68,40,17.27
453,Saint Anthony,US,2022-04-20 20:29:15,45.0205,-93.218,44.92,92,100,11.5
454,Boralday,KZ,2022-04-20 20:29:38,43.3578,76.8594,51.66,62,100,4.47
455,Yelan,RU,2022-04-20 20:29:38,50.949,43.7378,53.62,86,98,13.65
456,Kutum,SD,2022-04-20 20:30:40,14.2,24.6667,79.54,18,78,12.19
457,Tabas,IR,2022-04-20 20:30:40,33.5959,56.9244,71.74,15,46,0.94
458,San Joaquin,US,2022-04-20 20:30:41,37.9333,-121.3011,72.36,36,0,5.75
459,Sao Joao Da Barra,BR,2022-04-20 20:26:30,-21.6403,-41.0511,80.69,74,0,12.86
460,Gizo,SB,2022-04-20 20:30:42,-8.103,156.8419,82.42,78,72,7.29
461,La Reforma,MX,2022-04-20 20:30:42,25.0833,-108.05,81.82,50,100,13.62
462,Sweetwater,US,2022-04-20 20:30:21,25.7634,-80.3731,81.01,60,75,19.57
463,Honghu,CN,2022-04-20 20:30:43,29.8206,113.4621,60.6,83,0,9.93
464,Ilabaya,PE,2022-04-20 20:30:44,-17.4208,-70.5133,70.45,45,5,8.79
465,Blagodatnoye,RU,2022-04-20 20:30:45,45.3997,42.5867,41.92,79,19,6.46
466,Uribia,CO,2022-04-20 20:30:45,11.7139,-72.266,83.5,65,63,14.81
467,Vestmannaeyjar,IS,2022-04-20 20:30:46,63.4427,-20.2734,46.44,88,100,19.82
468,Altay,CN,2022-04-20 20:30:46,47.8667,88.1167,38.77,56,1,4.68
469,Acarau,BR,2022-04-20 20:30:47,-2.8856,-40.12,79.41,86,79,11.25
470,Tres Arroyos,AR,2022-04-20 20:30:48,-38.3739,-60.2798,55.22,94,100,1.95
471,Eyl,SO,2022-04-20 20:30:48,7.9803,49.8164,80.98,70,38,9.75
472,Isangel,VU,2022-04-20 20:30:49,-19.55,169.2667,80.35,75,54,8.08
473,Khuzhir,RU,2022-04-20 20:30:50,53.1939,107.3397,27.72,83,99,8.23
474,Zhezkazgan,KZ,2022-04-20 20:30:50,47.8043,67.7144,54.57,44,6,3.51
475,Ust-Nera,RU,2022-04-20 20:30:51,64.5667,143.2,16.03,95,99,3.15
476,Bambous Virieux,MU,2022-04-20 20:30:51,-20.3428,57.7575,77.22,94,40,5.75
477,Baturaja,ID,2022-04-20 20:30:52,-4.1333,104.1667,73.04,98,100,1.48
478,Seymchan,RU,2022-04-20 20:30:53,62.8833,152.4333,7.05,93,63,2.95
479,Dongsheng,CN,2022-04-20 20:30:42,39.8161,109.9776,45.72,49,70,18.63
480,Banda Aceh,ID,2022-04-20 20:30:54,5.5577,95.3222,79.72,79,91,3.94
481,Fort Nelson,CA,2022-04-20 20:30:54,58.8053,-122.7002,38.79,28,75,2.3
482,Mouila,GA,2022-04-20 20:30:55,-1.8685,11.0559,75.38,90,99,2.28
483,Kasongo,CD,2022-04-20 20:30:55,-4.45,26.6667,68.18,98,100,0.83
484,Abong Mbang,CM,2022-04-20 20:30:56,3.9833,13.1833,71.46,82,61,3.06
485,Faya,SA,2022-04-20 20:30:57,18.3851,42.4509,68.11,51,35,0.81
486,Beidao,CN,2022-04-20 20:30:58,34.5686,105.8933,51.48,79,85,2.98
487,Ust-Kuyga,RU,2022-04-20 20:30:59,70.0167,135.6,4.6,96,77,2.01
488,Krasnoselkup,RU,2022-04-20 20:30:59,65.7,82.4667,0.7,98,38,10.31
489,Sterling,US,2022-04-20 20:29:27,39.0062,-77.4286,63.18,32,0,3.44
490,Kalga,RU,2022-04-20 20:31:01,50.9251,118.898,28.76,40,4,4.14
491,Kalmunai,LK,2022-04-20 20:31:01,7.4167,81.8167,80.24,84,44,4.36
492,Tiznit,MA,2022-04-20 20:31:02,29.5833,-9.5,55.18,72,25,12.19
493,Susanville,US,2022-04-20 20:31:03,40.4163,-120.653,56.91,36,28,11.99
494,Roma,US,2022-04-20 20:28:03,43.2128,-75.4557,49.08,50,40,14.0
495,Sabinopolis,BR,2022-04-20 20:31:04,-18.6661,-43.0839,66.96,75,1,4.41
496,San Juan,AR,2022-04-20 20:30:39,-31.5375,-68.5364,72.7,38,2,21.34
497,Canutama,BR,2022-04-20 20:31:05,-6.5339,-64.3831,77.11,95,92,1.21
498,San Patricio,US,2022-04-20 20:31:06,28.017,-97.5169,85.17,58,98,21.43
499,Dongying,CN,2022-04-20 20:31:06,37.4564,118.4856,63.59,56,43,12.35
500,Bahia Blanca,AR,2022-04-20 20:29:22,-38.7196,-62.2724,59.56,75,57,6.51
501,Rio Claro,BR,2022-04-20 20:32:07,-22.4114,-47.5614,71.64,68,48,3.6
502,Vila Velha,BR,2022-04-20 20:27:16,-20.3297,-40.2925,78.75,80,20,10.36
503,Morondava,MG,2022-04-20 20:32:09,-20.2833,44.2833,80.87,80,5,9.78
504,Blyth,GB,2022-04-20 20:32:10,55.1271,-1.5086,46.08,92,95,7.27
505,Galle,LK,2022-04-20 20:32:10,6.0367,80.217,79.84,82,59,1.39
506,College,US,2022-04-20 20:32:11,64.8569,-147.8028,42.21,38,20,1.01
507,Seoul,KR,2022-04-20 20:27:56,37.5683,126.9778,49.44,66,0,4.61
508,Gushi,CN,2022-04-20 20:32:13,34.6425,109.5843,58.01,41,78,1.45
509,Utinga,BR,2022-04-20 20:32:13,-5.8172,-35.3954,85.05,70,20,12.66
510,Kadoma,JP,2022-04-20 20:32:14,34.7333,135.5833,60.66,67,100,4.61
511,Lobanovo,RU,2022-04-20 20:32:15,57.8595,56.3026,39.11,70,75,4.47
512,San Andres,CO,2022-04-20 20:27:20,12.5847,-81.7006,86.02,66,40,6.91
513,Antsohihy,MG,2022-04-20 20:32:16,-14.8796,47.9875,76.08,85,100,9.06
514,Santa Marta,CO,2022-04-20 20:32:17,11.2408,-74.199,83.89,75,75,2.3
515,Pavlivka,UA,2022-04-20 20:32:17,49.4414,28.4596,39.69,94,100,7.16
516,Hamilton,US,2022-04-20 20:30:02,39.1834,-84.5333,66.99,35,0,14.97
517,Kathmandu,NP,2022-04-20 20:32:19,27.7167,85.3167,64.62,88,75,3.44
518,Bloomingdale,US,2022-04-20 20:27:23,27.8936,-82.2404,85.91,50,40,16.11
519,Henties Bay,NA,2022-04-20 20:32:20,-22.116,14.2845,70.97,59,48,6.98
520,Nioki,CD,2022-04-20 20:32:21,-2.7167,17.6833,71.42,95,100,3.15
521,Khadyzhensk,RU,2022-04-20 20:32:21,44.4256,39.5319,40.17,90,12,1.79
522,Tondano,ID,2022-04-20 20:32:22,1.3038,124.9112,69.89,93,100,0.67
523,Luorong,CN,2022-04-20 20:32:24,24.4058,109.6086,60.66,89,9,1.9
524,Raudeberg,NO,2022-04-20 20:32:24,61.9875,5.1352,45.27,82,27,7.34
525,Yekaterinovka,RU,2022-04-20 20:32:25,52.0508,44.3451,55.36,84,100,11.34
526,Tezu,IN,2022-04-20 20:32:26,27.9167,96.1667,67.78,87,80,3.04
527,Outlook,CA,2022-04-20 20:32:26,51.5001,-107.0513,32.23,92,100,15.88
528,Prado,BR,2022-04-20 20:32:27,-17.3411,-39.2208,74.93,79,0,8.03
529,Beira,MZ,2022-04-20 20:32:28,-19.8436,34.8389,73.49,94,40,12.66
530,Izyum,UA,2022-04-20 20:31:09,49.2088,37.2485,41.34,81,9,7.02
531,Luyang,CN,2022-04-20 20:32:29,27.6239,110.0989,57.16,93,0,4.09
532,Quixeramobim,BR,2022-04-20 20:32:29,-5.1992,-39.2928,81.81,65,99,3.27
533,Deputatskiy,RU,2022-04-20 20:32:30,69.3,139.9,9.72,88,91,2.39
534,Praia,CV,2022-04-20 20:32:31,14.9215,-23.5087,72.14,78,20,19.57
535,Luwuk,ID,2022-04-20 20:32:31,-0.9516,122.7875,77.11,84,98,2.46
536,Barceloneta,PR,2022-04-20 20:30:19,18.4505,-66.5385,84.43,80,100,13.51
537,Da Nang,VN,2022-04-20 20:32:32,16.0678,108.2208,71.58,88,20,0.0
538,Shimoda,JP,2022-04-20 20:32:33,34.6667,138.95,58.51,79,99,7.85
539,Khandyga,RU,2022-04-20 20:32:33,62.6667,135.6,22.66,95,100,1.74
540,Beamsville,CA,2022-04-20 20:32:34,43.1668,-79.4829,55.9,55,52,9.22
541,Urumqi,CN,2022-04-20 20:31:10,43.801,87.6005,56.35,23,97,4.47
542,Caborca,MX,2022-04-20 20:32:35,30.5838,-111.101,90.84,8,0,20.27
543,Naze,JP,2022-04-20 20:32:36,28.3667,129.4833,68.92,79,100,8.93
544,Porto Nacional,BR,2022-04-20 20:32:36,-10.7081,-48.4172,89.6,86,33,3.04
545,Pau Dos Ferros,BR,2022-04-20 20:32:37,-6.1125,-38.2063,81.3,64,84,4.99
546,Wilmington,US,2022-04-20 20:31:03,34.2257,-77.9447,64.0,44,0,8.05
547,Berlevag,NO,2022-04-20 20:32:38,70.8578,29.0864,39.15,75,0,4.61
548,Axim,GH,2022-04-20 20:32:38,4.8699,-2.2405,81.03,87,30,9.98
549,Champerico,GT,2022-04-20 20:33:39,14.3,-91.9167,95.54,62,1,11.86
550,Kargasok,RU,2022-04-20 20:33:40,59.0556,80.8572,34.21,98,100,3.58
551,Tocopilla,CL,2022-04-20 20:30:26,-22.092,-70.1979,67.5,72,26,5.28
552,Agirish,RU,2022-04-20 20:33:41,61.9247,63.0231,19.72,72,98,9.44
553,Verkhnevilyuysk,RU,2022-04-20 20:33:41,63.4453,120.3167,18.43,95,100,4.94
554,Praia Da Vitoria,PT,2022-04-20 20:33:42,38.7333,-27.0667,61.75,82,40,4.45
555,Toro,CO,2022-04-20 20:33:42,4.6117,-76.0814,79.88,87,91,5.41
556,Verkhoturye,RU,2022-04-20 20:33:43,58.8627,60.8054,35.76,95,100,6.49
557,Bajos De Haina,DO,2022-04-20 20:33:44,18.4154,-70.0332,80.53,84,75,5.75
558,Bilma,NE,2022-04-20 20:33:44,18.6853,12.9164,83.82,10,2,4.65
559,Kichera,RU,2022-04-20 20:33:45,55.9375,110.0997,25.57,95,100,3.06
560,Hervey Bay,AU,2022-04-20 20:33:46,-25.2986,152.8535,70.02,96,14,5.01
561,Saint-Joseph,RE,2022-04-20 20:30:41,-21.3667,55.6167,75.58,87,48,3.76
562,Fort Saint James,CA,2022-04-20 20:33:47,54.4333,-124.25,43.86,48,82,3.98
